,"153832.8698093208","26","44.940662102771306","176517.67107686494","26","42.13926598906086","41804.97642810563","27","42.9054380113046","158033.0268076167","28","43.4485181507285","129831.29697504513","27","40.6465300485163","34024.39295908024","24","41.372807971588436","157320.87006817633","23","42.25444220380158","158792.29140579404","29","45.20782218719675","45774.72919902116","28","43.658371568528835","132096.29123669627","25","36.766383096245875","137963.4730264224","27","42.388194732919835","32608.150012478105","26","39.55192294100525"
,"153952.395106143","26","44.940662102771306","176651.2030027447","26","42.13926598906086","41843.69274213953","27","42.9054380113046","158140.61495282245","29","43.4485181507285","129937.76227553027","27","40.6465300485163","34115.37542285294","24","41.372807971588436","157406.65116360286","22","42.25444220380158","158883.5383389172","27","45.20782218719675","45938.62965784348","26","43.658371568528835","132143.65591837006","25","36.766383096245875","138025.414000087","27","42.388194732919835","32703.66924188816","26","39.55192294100525"
,"153997.21709245132","26","44.940662102771306","176699.76006670098","26","42.13926598906086","41934.03080821864","25","42.9054380113046","158167.5119891239","28","43.4485181507285","129980.34839572433","27","40.6465300485163","34172.23946271088","24","41.372807971588436","157492.4322590294","23","42.25444220380158","158944.36962766596","28","45.20782218719675","45938.62965784348","27","43.658371568528835","132184.2542169476","25","36.766383096245875","138062.57858428577","29","42.388194732919835","32741.87693365218","26","39.55192294100525"
,"154027.09841665687","27","44.940662102771306","176809.0134606026","26","42.13926598906086","41946.93624622994","27","42.9054380113046","158221.30606172676","29","43.4485181507285","130044.22757601542","27","40.6465300485163","34240.476310540405","24","41.372807971588436","157541.45002784455","22","42.25444220380158","159005.20091641473","28","45.20782218719675","46006.92151568611","26","43.658371568528835","132211.31974933262","25","36.766383096245875","138087.35497375162","28","42.388194732919835","32780.0846254162","26","39.55192294100525"
,"154027.09841665687","27","44.940662102771306","176809.0134606026","26","42.13926598906086","41946.93624622994","27","42.9054380113046","158221.30606172676","29","43.4485181507285","130044.22757601542","27","40.6465300485163","34240.476310540405","24","41.372807971588436","157541.45002784455","23","42.25444220380158","159005.20091641473","29","45.20782218719675","46006.92151568611","28","43.658371568528835","132211.31974933262","25","36.766383096245875","138087.35497375162","29","42.388194732919835","32780.0846254162","26","39.55192294100525"
,"154310.97099660957","23","44.854166207444244","177051.798780384","26","42.14679897618109","42205.04500645596","25","42.9054380113046","158490.27642474114","26","43.213950368140914","130278.45123708273","27","40.6465300485163","34467.932469972155","24","41.31929293655129","157811.04775632793","22","41.88205319704804","159263.733893597","23","45.20782218719675","46307.40569019369","23","43.51606666448192","132339.88102816147","25","36.72541146892505","138322.7306736771","25","42.388194732919835","32961.57116129531","26","39.73726792617181"
,"154370.3876614394","27","44.854166207444244","177124.67957424105","26","42.14679897618109","42256.66675850117","26","42.8794719221262","158516.70432547742","25","43.213950368140914","130331.6838873253","25","40.6465300485163","34513.20964171837","26","41.31929293655129","157811.04775632793","23","41.88205319704804","159294.1495379714","25","45.20782218719675","46334.437823522654","29","43.51606666448192","132380.23349697495","26","36.72541146892505","138397.05984207464","30","42.388194732919835","33029.732036778536","24","39.73726792617181"
,"154400.0959938543","28","44.854166207444244","177234.0007650266","26","42.14679897618109","42269.54623042329","26","42.8794719221262","158569.56012694997","29","43.213950368140914","130395.56306761639","25","40.6465300485163","34581.125399337696","26","41.31929293655129","157870.45802231313","23","41.88205319704804","159354.98082672016","27","45.621221033285785","46402.01815684506","27","43.51606666448192","132407.1351428506","26","36.72541146892505","138434.2244262734","29","42.388194732919835","33058.94384055706","24","39.73726792617181"
,"154444.65849247668","27","44.854166207444244","177282.5879609313","26","42.14679897618109","42359.702533878175","24","42.8794719221262","158595.98802768625","28","43.213950368140914","130438.14918781044","25","40.6465300485163","34637.72186402047","26","41.31929293655129","157953.63239469242","23","41.88205319704804","159417.46571085326","27","45.621221033285785","46402.01815684506","28","43.51606666448192","132447.48761166408","26","36.72541146892505","138471.38901047216","30","42.388194732919835","33097.89291226176","24","39.73726792617181"
,"154563.49182213633","27","44.854166207444244","177416.2027496692","26","42.14679897618109","42398.34094964455","26","42.8794719221262","158701.69963063137","29","43.213950368140914","130523.32142819856","25","40.6465300485163","34750.91479338601","26","41.31929293655129","158048.68882026876","23","41.88205319704804","159464.32937395308","23","45.621221033285785","46564.210956818824","27","43.51606666448192","132501.29090341539","26","36.72541146892505","138545.7181788697","28","42.388194732919835","33175.791055671165","24","39.73726792617181"
,"154637.76265317362","27","44.854166207444244","177452.64314659772","26","42.14679897618109","42449.85883733306","26","42.8794719221262","158754.55543210392","27","43.00506122419634","130544.61448829559","25","40.6465300485163","34807.51125806878","26","41.31929293655129","158072.45292666284","23","41.88205319704804","159542.43547911945","28","45.621221033285785","46645.30735680571","29","44.092802611740844","132528.19254929104","26","36.72541146892505","138607.6591525343","28","42.388194732919835","33185.52832359734","24","39.73726792617181"
,"154756.59598283327","26","44.854166207444244","177634.84513124032","26","42.14679897618109","42630.17144424282","24","42.8794719221262","158923.6212280184","29","43.00506122419634","130714.95896907181","25","40.6465300485163","34954.66206624398","26","41.31929293655129","158286.32988420958","23","41.88205319704804","159667.40524738564","22","45.621221033285785","46772.14258031137","23","44.092802611740844","132608.897486918","26","36.72541146892505","138756.31748932935","29","42.388194732919835","33292.63827078527","24","39.73726792617181"
,"154756.59598283327","28","44.854166207444244","177634.84513124032","26","42.14679897618109","42630.17144424282","26","42.8794719221262","158923.6212280184","29","43.00506122419634","130714.95896907181","25","40.6465300485163","34954.66206624398","26","41.31929293655129","158286.32988420958","23","41.88205319704804","159667.40524738564","29","45.621221033285785","46772.14258031137","28","44.092802611740844","132608.897486918","26","36.72541146892505","138756.31748932935","30","42.388194732919835","33292.63827078527","24","39.73726792617181"
,"154934.84597732275","26","44.614533792765776","177841.34071383526","26","42.526394047375604","42720.3277476977","26","43.33447457450686","159053.6718402603","25","43.00506122419634","130853.3638597025","25","40.40833668897873","35113.13216735574","26","41.31929293655129","158381.3863097859","23","41.88205319704804","159745.511352552","20","45.621221033285785","46955.349014263986","26","44.092802611740844","132703.05324748278","26","36.72541146892505","138904.9758261244","28","42.34780588008374","33438.6972896779","24","39.73726792617181"
,"154978.68957870107","27","44.614533792765776","177891.44629002473","26","42.526394047375604","42813.66906971924","24","43.33447457450686","159092.68702393287","29","43.00506122419634","130894.99720645843","27","40.40833668897873","35169.72863203851","24","41.31929293655129","158464.5606821652","23","41.88205319704804","159807.9962366851","28","45.621221033285785","46955.349014263986","27","44.092802611740844","132743.40571629626","26","36.72541146892505","138942.0192437647","30","42.34780588008374","33477.6463613826","24","39.73726792617181"
,"155080.9913152505","28","44.614533792765776","178029.23662454577","25","42.526394047375604","42880.341442591765","25","43.33447457450686","159196.7275137264","27","42.74218388600378","130978.26389997029","27","40.40833668897873","35294.240854340605","24","41.31929293655129","158547.7350545445","23","41.683324356665864","159917.34478391803","26","45.621221033285785","47110.369842993125","26","43.86860720256055","132797.20900804756","26","36.6932731423823","139040.80169080547","27","42.34780588008374","33516.5954330873","24","39.73726792617181"
,"155080.9913152505","29","44.614533792765776","178029.23662454577","26","42.526394047375604","42880.341442591765","25","43.33447457450686","159196.7275137264","29","42.74218388600378","130978.26389997029","27","40.40833668897873","35294.240854340605","24","41.31929293655129","158547.7350545445","23","41.683324356665864","159917.34478391803","28","45.621221033285785","47110.369842993125","29","43.86860720256055","132797.20900804756","26","36.6932731423823","139040.80169080547","30","42.34780588008374","33516.5954330873","24","39.73726792617181"
,"155285.59478834932","25","44.614533792765776","178229.65892930364","25","42.526394047375604","43093.69303578385","24","43.33447457450686","159413.34463978844","29","42.74218388600378","131186.43063374975","27","40.40833668897873","35464.03024838892","24","41.31929293655129","158793.08486603477","23","41.683324356665864","160057.9357732175","19","45.621221033285785","47332.267558234074","24","43.86860720256055","132904.30137832576","26","36.6932731423823","139226.01877900693","28","42.34780588008374","33672.3917199061","24","39.70548746713333"
,"155285.59478834932","29","44.614533792765776","178229.65892930364","26","42.526394047375604","43093.69303578385","25","43.33447457450686","159413.34463978844","29","42.74218388600378","131186.43063374975","27","40.40833668897873","35464.03024838892","24","41.085311843750254","158793.08486603477","23","41.683324356665864","160057.9357732175","28","45.461150406770756","47332.267558234074","29","43.86860720256055","132904.30137832576","26","36.6932731423823","139226.01877900693","30","42.34780588008374","33672.3917199061","24","39.70548746713333"
,"155314.82385593487","29","44.614533792765776","178329.87008168257","25","42.526394047375604","43107.027510358355","25","43.33447457450686","159464.31337533245","29","42.74218388600378","131248.88065388356","25","40.40833668897873","35530.54211945143","26","41.085311843750254","158851.50148781817","23","41.683324356665864","160104.31922443782","27","45.461150406770756","47401.61059424687","26","43.86860720256055","132931.0744708953","26","36.6932731423823","139263.06219664722","29","42.34780588008374","33701.508182307494","24","39.70548746713333"
,"155490.19826144815","25","44.614533792765776","178492.71320429834","26","42.526394047375604","43307.044628975935","24","43.32635053931456","159604.47739807848","25","42.611058912396196","131363.3723574622","25","40.40833668897873","35685.73648526395","26","41.085311843750254","158956.6514070283","23","41.683324356665864","160274.3918789123","24","45.461150406770756","47498.69084466479","27","44.63283457108348","133038.16684117352","26","36.6932731423823","139435.9314789686","28","42.34780588008374","33817.97403191306","24","39.70548746713333"
,"155607.11453179034","28","44.63781562117506","178617.977144772","25","42.496727345832326","43347.02368059387","25","43.32635053931456","159705.36586937757","29","42.611058912396196","131446.63905097396","25","40.40833668897873","35796.58960370147","26","41.085311843750254","159061.8013262384","25","41.683324356665864","160351.69763094618","27","45.461150406770756","47645.01919037565","22","44.63283457108348","133091.71302631262","26","36.6932731423823","139510.01831424917","28","42.34780588008374","33895.6179316501","24","39.70548746713333"
,"155607.11453179034","29","44.63781562117506","178617.977144772","27","42.496727345832326","43347.02368059387","24","43.32635053931456","159705.36586937757","29","42.611058912396196","131446.63905097396","25","40.40833668897873","35796.58960370147","26","41.085311843750254","159061.8013262384","25","41.683324356665864","160351.69763094618","30","45.461150406770756","47645.01919037565","25","44.63283457108348","133091.71302631262","26","36.6932731423823","139510.01831424917","30","42.34780588008374","33895.6179316501","24","39.70548746713333"
,"155724.21705675984","26","44.63781562117506","178805.42805495948","26","42.496727345832326","43520.26623760492","23","43.32635053931456","159869.30963523858","29","42.611058912396196","131613.17243799745","25","40.40833668897873","35940.69865767024","26","41.085311843750254","159283.78448901532","25","41.683324356665864","160490.84798460713","23","45.461150406770756","47762.08186694434","21","44.63283457108348","133172.03230402127","26","36.6932731423823","139658.19198481034","29","42.34780588008374","34002.37829378853","24","39.70548746713333"
,"155724.21705675984","29","44.63781562117506","178805.42805495948","27","42.496727345832326","43520.26623760492","24","43.32635053931456","159869.30963523858","29","42.611058912396196","131613.17243799745","25","40.40833668897873","35940.69865767024","26","41.085311843750254","159283.78448901532","25","41.683324356665864","160490.84798460713","30","45.461150406770756","47762.08186694434","25","44.63283457108348","133172.03230402127","26","36.6932731423823","139658.19198481034","30","42.34780588008374","34002.37829378853","24","39.70548746713333"
,"155914.50865983526","27","44.63781562117506","178967.8855104553","26","42.496727345832326","43613.5506913801","24","43.32635053931456","160033.2534010996","28","42.264025302265054","131717.25580488713","25","40.40833668897873","36106.978335326516","26","41.085311843750254","159423.98438129548","25","41.6351325875441","160645.45948867485","27","45.461150406770756","47966.94155093955","21","44.607563417013516","133252.35158172992","26","37.19956034215159","139794.0178494914","26","42.34780588008374","34089.727680992706","24","39.70548746713333"
,"155958.42210669882","27","44.63781562117506","179017.87241983862","27","42.496727345832326","43706.83514515528","23","43.32635053931456","160070.04547700635","29","42.264025302265054","131758.889151643","25","40.40833668897873","36162.404894545274","26","41.085311843750254","159505.4303094083","25","41.6351325875441","160707.30409030194","28","45.461150406770756","47966.94155093955","25","44.607563417013516","133295.54894378284","25","37.19956034215159","139831.0612671317","30","42.34780588008374","34128.54963086123","25","39.70548746713333"
,"156046.24900042595","28","44.63781562117506","179192.82660268026","26","42.496727345832326","43773.46689785184","24","43.22977124913341","160192.6857300289","29","42.264025302265054","131873.38085522165","25","40.32271124515363","36273.25801298279","26","41.085311843750254","159575.24110493355","25","41.6351325875441","160784.6098423358","24","45.461150406770756","48039.97936802461","23","44.607563417013516","133367.54454720436","25","37.19956034215159","139942.19152005258","29","42.25902583348068","34225.60450553253","25","39.70548746713333"
,"156046.24900042595","29","44.63781562117506","179192.82660268026","26","42.496727345832326","43773.46689785184","25","43.22977124913341","160192.6857300289","29","42.264025302265054","131873.38085522165","27","40.32271124515363","36273.25801298279","24","41.085311843750254","159575.24110493355","25","41.6351325875441","160784.6098423358","30","45.461150406770756","48039.97936802461","25","44.607563417013516","133367.54454720436","25","37.19956034215159","139942.19152005258","31","42.25902583348068","34225.60450553253","24","39.70548746713333"
,"156251.17841912256","25","44.44919842055964","179392.77424021356","25","42.41666357776197","43985.14323783799","24","43.22977124913341","160401.17416016723","29","42.264025302265054","132079.8350801248","27","40.32271124515363","36439.53769063907","24","41.085311843750254","159831.21402185952","25","41.6351325875441","160954.6824968103","22","45.36685461676531","48244.485255862775","20","44.607563417013516","133475.53795233666","25","37.19956034215159","140150.59495922178","30","42.25902583348068","34380.892305006615","24","39.51432935855471"
,"156323.4244112254","28","44.44919842055964","179430.02423094682","27","42.41666357776197","44038.06232283453","24","43.22977124913341","160474.75831198075","29","43.12749091793701","132100.4805026151","27","40.32271124515363","36494.964249857825","24","41.085311843750254","159866.11941962215","25","41.6351325875441","161031.5167698941","30","45.36685461676531","48302.91550953082","24","44.5305723561867","133504.33619370527","25","37.19956034215159","140211.8900883892","28","42.25902583348068","34390.40663436517","25","39.51432935855471"
,"156352.32280806653","29","44.44919842055964","179529.35753956882","26","42.41666357776197","44051.29209408366","24","43.22977124913341","160527.26827565255","29","43.12749091793701","132162.41677008604","27","40.32271124515363","36561.476120920335","24","40.85832869718381","159935.9302151474","25","41.6351325875441","161077.6173337444","28","45.36685461676531","48361.037798955556","23","44.5305723561867","133533.13443507388","25","37.19956034215159","140260.92619172312","30","42.25902583348068","34418.94962244084","25","39.51432935855471"
,"156395.67040332823","27","44.44919842055964","179579.02419387983","27","42.41666357776197","44143.900492827604","23","43.22977124913341","160566.6507484064","29","43.12749091793701","132203.70761506667","25","40.32271124515363","36615.76776440626","26","40.85832869718381","160017.37614326022","25","41.6351325875441","161139.08475221143","28","45.36685461676531","48361.037798955556","25","44.5305723561867","133576.3317971268","25","37.19956034215159","140297.70326922357","30","42.25902583348068","34457.00693987507","25","39.51432935855471"
,"156511.26399069277","28","44.44919842055964","179703.19082965734","26","42.41666357776197","44183.58980657501","24","43.22977124913341","160671.67067574998","29","43.12749091793701","132286.28930502792","25","40.32271124515363","36724.3510513781","26","40.85832869718381","160122.0923365481","25","41.6351325875441","161215.91902529524","27","45.36685461676531","48506.34352251739","22","44.5305723561867","133626.72871952187","25","37.19956034215159","140395.77547589142","30","42.25902583348068","34542.635904102084","25","39.51432935855471"
,"156569.06078437503","28","44.44919842055964","179777.69081112384","27","42.41666357776197","44236.508891571546","24","43.042384636716285","160697.92565758587","25","43.12749091793701","132337.9028612537","25","40.32271124515363","36767.78436616684","26","40.85832869718381","160122.0923365481","25","41.6351325875441","161246.65273452876","26","45.36685461676531","48520.87409487357","25","44.5305723561867","133669.92608157478","25","37.19956034215159","140469.32963089232","30","42.25902583348068","34609.23620961198","25","39.51432935855471"
,"156756.9003638424","25","44.44919842055964","179988.7740919456","25","42.41666357776197","44471.271815032494","24","43.042384636716285","160921.093003191","27","43.89442956249794","132523.71166366653","25","40.32271124515363","36963.234282716156","26","40.85832869718381","160378.06525347408","25","42.63207935198527","161461.78869916342","23","45.36685461676531","48695.24096314777","20","44.34631389135947","133785.11904704923","25","36.95070052850411","140689.992095895","28","42.25902583348068","34723.40816191467","25","39.51432935855471"
,"156756.9003638424","29","44.44919842055964","179988.7740919456","26","42.41666357776197","44471.271815032494","25","43.042384636716285","160921.093003191","28","43.89442956249794","132523.71166366653","25","40.32271124515363","36963.234282716156","27","40.85832869718381","160378.06525347408","23","42.63207935198527","161461.78869916342","30","45.36685461676531","48695.24096314777","27","44.34631389135947","133785.11904704923","25","36.95070052850411","140689.992095895","30","42.25902583348068","34723.40816191467","25","39.51432935855471"
,"156872.49395120694","28","44.444930615772655","180112.94072772312","25","42.409897992006826","44510.39896894265","25","43.042384636716285","161018.35401012847","27","43.89442956249794","132606.29335362779","25","40.32271124515363","37071.817569688","27","40.85832869718381","160466.48980893797","22","42.63207935198527","161538.62297224722","27","45.36685461676531","48853.050415952704","24","44.34631389135947","133833.77395074881","25","36.95070052850411","140788.06430256285","30","42.25902583348068","34809.03712614168","25","39.51432935855471"
,"156915.82874305427","27","44.444930615772655","180162.58031969116","26","42.409897992006826","44601.69566139969","24","43.042384636716285","161046.14286925347","27","43.89442956249794","132647.5841986084","25","40.32271124515363","37126.10921317392","27","40.85832869718381","160542.28228504988","22","42.63207935198527","161600.09039071426","28","45.36685461676531","48853.050415952704","27","44.34631389135947","133875.4781539199","25","36.95070052850411","140824.8413800633","30","42.25902583348068","34847.09444357591","25","39.51432935855471"
,"156944.71860428582","29","44.444930615772655","180261.85950362723","25","42.409897992006826","44614.73804603641","25","43.042384636716285","161101.72058750346","28","43.89442956249794","132709.52046607935","25","40.32271124515363","37191.25918535703","27","40.85832869718381","160592.81060245782","22","42.63207935198527","161646.19095456455","28","45.36685461676531","48924.78198540949","25","44.34631389135947","133903.28095603394","25","36.95070052850411","140873.87748339723","30","42.25902583348068","34875.63743165158","25","39.51432935855471"
,"157016.9432573647","28","44.444930615772655","180299.08919760326","26","42.409897992006826","44666.907584583285","25","43.042384636716285","161157.29830575344","26","43.66082569723299","132730.16588856967","25","40.32271124515363","37245.55082884295","27","40.85832869718381","160618.07476116178","23","42.63207935198527","161723.02522764835","30","46.068648615103704","48996.51355486628","26","44.18187526415902","133931.083758148","25","36.95070052850411","140935.17261256464","28","42.25902583348068","34885.15176101014","25","39.51432935855471"
,"157276.9520084487","24","44.444930615772655","180572.10695342746","25","42.409897992006826","44927.75527731767","24","42.92379726840938","161375.87151690928","22","43.66082569723299","132967.58824720827","25","39.92221015429883","37473.57573148382","26","40.85832869718381","160858.0842688495","21","42.63207935198527","161851.5744165691","13","46.068648615103704","49223.42355909277","22","44.18187526415902","134077.04846924674","25","36.95070052850411","141217.13020673473","30","42.87395111125051","35113.495665615505","25","39.366448081535495"
,"157276.9520084487","29","44.444930615772655","180572.10695342746","26","42.409897992006826","44927.75527731767","25","42.92379726840938","161375.87151690928","29","43.66082569723299","132967.58824720827","27","39.92221015429883","37473.57573148382","24","40.85832869718381","160858.0842688495","23","42.63207935198527","161851.5744165691","28","46.068648615103704","49223.42355909277","29","44.18187526415902","134077.04846924674","25","36.95070052850411","141217.13020673473","28","42.87395111125051","35113.495665615505","27","39.366448081535495"
,"157305.84186968024","29","44.444930615772655","180671.38613736353","25","42.409897992006826","44940.67907458608","25","42.92379726840938","161430.51481969823","29","43.66082569723299","133027.12150813406","27","39.92221015429883","37538.725703666925","24","40.85832869718381","160908.61258625743","22","42.63207935198527","161867.6430651842","24","46.068648615103704","49294.33293541355","27","44.18187526415902","134104.8512713608","25","36.95070052850411","141242.87810895723","27","42.87395111125051","35150.961457941645","27","39.366448081535495"
,"157349.17666152757","27","44.444930615772655","180721.02572933157","26","42.409897992006826","45031.14565546492","24","42.92379726840938","161457.8364710927","28","43.66082569723299","133066.81034875126","27","39.92221015429883","37593.01734715285","24","40.56990704752802","160984.40506236933","22","42.63207935198527","161915.8490110295","26","46.068648615103704","49294.33293541355","28","44.18187526415902","134146.55547453187","25","36.95070052850411","141281.49996229098","28","42.87395111125051","35188.427250267785","27","39.366448081535495"
,"157536.96075953267","27","44.89593474049987","180882.35440322768","25","42.33416633394654","45121.61223634376","25","42.92379726840938","161608.10555376235","25","43.357834164699625","133166.03245029424","25","39.92221015429883","37751.565952865814","27","40.56990704752802","161098.0937765372","22","42.610566315100456","162028.32955133516","22","46.068648615103704","49521.24293964004","25","44.12356588336858","134223.0131803455","25","36.88902388146505","141410.2394734035","25","42.87395111125051","35300.824627246206","27","39.366448081535495"
,"157536.96075953267","28","44.89593474049987","180882.35440322768","26","42.33416633394654","45121.61223634376","26","42.92379726840938","161608.10555376235","29","43.357834164699625","133166.03245029424","25","39.92221015429883","37751.565952865814","26","40.56990704752802","161098.0937765372","23","42.610566315100456","162028.32955133516","28","46.068648615103704","49521.24293964004","29","44.12356588336858","134223.0131803455","25","36.88902388146505","141410.2394734035","28","42.87395111125051","35300.824627246206","27","39.366448081535495"
,"157656.12823745658","26","44.89593474049987","181055.03273190302","25","42.33416633394654","45302.54539810144","24","42.92379726840938","161768.39956373867","28","43.357834164699625","133324.787812763","25","39.92221015429883","37888.97474448372","26","40.56990704752802","161299.86283757872","21","42.610566315100456","162124.74144302573","19","46.068648615103704","49648.355032590356","24","44.12356588336858","134305.68146692307","25","36.88902388146505","141538.978984516","26","42.87395111125051","35413.222004224626","27","39.366448081535495"
,"157715.71197641853","27","44.89593474049987","181129.03772990673","26","42.33416633394654","45354.24058717507","26","42.862006799213695","161795.11523206806","25","43.357834164699625","133374.3988635345","25","39.92221015429883","37931.254372673844","26","40.56990704752802","161299.86283757872","23","42.610566315100456","162140.81009164083","24","46.068648615103704","49662.478598473725","28","44.12356588336858","134347.01561021185","25","36.88902388146505","141616.2226911835","28","42.87395111125051","35478.78714079537","27","39.366448081535495"
,"157834.87945434244","26","44.89593474049987","181252.37939324626","25","42.33416633394654","45392.826607572715","27","42.862006799213695","161901.9779053856","29","43.357834164699625","133453.7765447689","25","39.92221015429883","38036.953443149156","26","40.56990704752802","161388.1368017844","22","42.610566315100456","162172.94738887102","22","46.068648615103704","49817.83782319078","26","44.12356588336858","134395.2387773821","25","36.88902388146505","141680.59244673976","27","42.87395111125051","35581.81806969226","27","39.366448081535495"
,"157954.04693226636","25","44.89593474049987","181338.71855758392","26","42.33416633394654","45534.30868236409","25","42.862006799213695","161982.12491037376","26","43.09560725060572","133513.30980569468","25","39.92221015429883","38142.65251362447","26","40.56990704752802","161489.02133230516","22","42.610566315100456","162301.49657779178","26","46.068648615103704","49888.45565260762","27","44.89215771630792","134464.12901619673","25","36.88902388146505","141783.58405562976","26","42.87395111125051","35628.65031009993","27","39.366448081535495"
,"157983.83880174733","27","44.89593474049987","181437.39188825554","25","42.33416633394654","45547.17068916331","27","42.862006799213695","162034.5073393762","29","43.09560725060572","133572.84306662047","25","39.92221015429883","38206.071955909654","26","40.56990704752802","161539.46359756554","22","42.610566315100456","162317.56522640688","26","46.359283318363055","49962.91644118915","25","44.89215771630792","134491.6851117226","25","36.88902388146505","141809.33195785226","27","42.87395111125051","35666.11610242607","27","39.366448081535495"
,"157983.83880174733","27","44.89593474049987","181437.39188825554","26","42.33416633394654","45547.17068916331","27","42.862006799213695","162034.5073393762","29","43.09560725060572","133572.84306662047","25","39.92221015429883","38206.071955909654","26","40.56990704752802","161539.46359756554","23","42.610566315100456","162317.56522640688","29","46.359283318363055","49962.91644118915","28","44.89215771630792","134491.6851117226","25","36.88902388146505","141809.33195785226","28","42.87395111125051","35666.11610242607","27","39.366448081535495"
,"158192.38188811418","24","44.745165526738056","181634.73854959878","25","42.24304241460654","45752.962797950764","25","42.862006799213695","162257.13266263655","29","43.09560725060572","133751.44284939783","25","39.92221015429883","38385.760375717684","26","40.56990704752802","161779.06435755236","21","42.610566315100456","162415.72092631707","17","46.359283318363055","50186.29880693373","22","44.89215771630792","134595.02046994455","25","36.88902388146505","141976.69332229852","26","42.87395111125051","35844.07861597524","27","39.89691892257454"
,"158192.38188811418","28","44.745165526738056","181634.73854959878","26","42.24304241460654","45752.962797950764","26","42.862006799213695","162257.13266263655","29","43.09560725060572","133751.44284939783","25","39.92221015429883","38385.760375717684","26","40.56990704752802","161779.06435755236","23","42.610566315100456","162415.72092631707","29","46.359283318363055","50186.29880693373","28","44.89215771630792","134595.02046994455","26","36.88902388146505","141976.69332229852","29","42.87395111125051","35844.07861597524","25","39.89691892257454"
,"158354.57870890843","26","44.745165526738056","181855.1133130616","26","42.24304241460654","45868.72085914371","26","43.843125335189804","162388.08873514264","23","43.009835701190035","133880.4315814037","25","39.52143245504413","38544.30898143065","26","40.56990704752802","161854.72775544293","22","42.385167190468266","162497.5173429089","18","46.359283318363055","50335.220384096785","24","44.70826254368245","134691.46680428504","26","37.009418703673006","142144.05468674478","26","42.69516378169171","35962.841643046144","25","39.89691892257454"
,"158398.81420548868","27","44.745165526738056","181904.08548272","28","42.24304241460654","45951.77961115484","21","43.843125335189804","162427.11824224624","29","43.009835701190035","133918.5173112239","27","39.52143245504413","38597.15851666831","24","40.56990704752802","161941.42392577612","23","42.385167190468266","162546.59519286398","26","46.359283318363055","50335.220384096785","28","44.70826254368245","134733.52331650708","25","37.009418703673006","142182.14017808987","30","42.69516378169171","36002.429318736446","25","39.89691892257454"
,"158516.7755297027","28","44.745165526738056","182038.7589492806","28","42.24304241460654","45993.3089871604","23","43.843125335189804","162531.19692785587","29","43.009835701190035","134013.73163577437","27","39.52143245504413","38681.71777304856","24","40.42770668216228","162028.1200961093","22","42.385167190468266","162562.95447618235","21","46.359283318363055","50497.01127207728","26","44.70826254368245","134782.5892474328","25","37.009418703673006","142258.31116078005","28","42.69516378169171","36091.501589039624","25","39.89691892257454"
,"158516.7755297027","29","44.745165526738056","182038.7589492806","28","42.24304241460654","45993.3089871604","23","43.843125335189804","162531.19692785587","29","43.009835701190035","134013.73163577437","27","39.52143245504413","38681.71777304856","24","40.42770668216228","162028.1200961093","23","42.385167190468266","162562.95447618235","28","46.359283318363055","50497.01127207728","29","44.70826254368245","134782.5892474328","25","37.009418703673006","142258.31116078005","30","42.69516378169171","36091.501589039624","25","39.89691892257454"
,"158634.7368539167","26","44.745165526738056","182246.8906703288","28","42.24304241460654","46145.58336584747","21","43.843125335189804","162700.3247919715","29","43.009835701190035","134166.07455505512","27","39.52143245504413","38817.27795991663","24","40.42770668216228","162238.66793834706","22","42.385167190468266","162644.75089277417","18","46.359283318363055","50629.385634970415","24","44.70826254368245","134866.7022718769","25","37.009418703673006","142397.9579623787","28","42.69516378169171","36200.367697187954","25","39.89691892257454"
,"158708.46268155045","28","44.745165526738056","182283.6197975726","28","42.24304241460654","46200.955867188226","23","43.843125335189804","162752.36413477632","27","42.7066493580559","134185.11741996522","27","39.52143245504413","38869.41649332743","24","40.42770668216228","162263.43827272797","23","42.385167190468266","162710.18802604763","27","46.359283318363055","50688.21868514514","27","45.25575874486193","134894.73994669158","25","37.009418703673006","142461.4337812872","28","42.69516378169171","36210.26461611053","25","39.89691892257454"
,"158826.42400576445","28","45.44415920688896","182418.29326413322","28","43.01529155712003","46242.48524319379","23","43.843125335189804","162854.01732964083","29","42.7066493580559","134280.3317445157","27","39.52143245504413","38952.83814678471","24","40.42770668216228","162362.51961025162","24","42.385167190468266","162726.547309366","23","46.359283318363055","50825.52051384889","21","45.25575874486193","134943.8058776173","25","37.009418703673006","142537.60476397738","28","42.69516378169171","36299.33688641371","25","39.89691892257454"
,"158919.0889610057","25","45.44415920688896","182535.43088814733","26","43.01529155712003","46380.91649654567","22","43.81979625265044","162930.25722578922","26","42.7066493580559","134366.0246366111","27","39.52143245504413","39046.68750692414","24","40.42770668216228","162449.2157805848","25","42.385167190468266","162791.98444263946","22","46.32401481031377","50840.77627259375","25","45.25575874486193","135027.91890206138","25","37.009418703673006","142651.86123801264","30","42.69516378169171","36408.20299456204","25","39.89691892257454"
,"158949.97727941946","29","45.44415920688896","182587.49205437582","21","43.01529155712003","46394.73629279833","25","43.81979625265044","162981.08382322147","29","42.7066493580559","134423.1532313414","27","39.52143245504413","39109.2537470171","24","40.42770668216228","162511.1416165371","24","42.385167190468266","162791.98444263946","25","46.32401481031377","50886.54354882833","22","45.25575874486193","135055.95657687608","25","37.009418703673006","142689.94672935773","29","42.69516378169171","36437.893751329764","25","39.89691892257454"
